410943;kereskedelmi osztály  (pl n);sales;[sound:NewEnglishFileIntHU410943A.mp3];X;5C
410944;tűnik, látszik ;seem;[sound:NewEnglishFileIntHU410944A.mp3];X;5C
410945;tévésorozat ;TV series ;[sound:NewEnglishFileIntHU410945A.mp3];X;5C
410946;szavaz  (v);vote;[sound:NewEnglishFileIntHU410946A.mp3];X;5C
410947;alternatívan, vagy, esetleg ;alternatively;[sound:NewEnglishFileIntHU410947A.mp3];X;5C
410948;analitikus, elemző ;analytical;[sound:NewEnglishFileIntHU410948A.mp3];X;5C
410949;jelentkezik egy állásra ;apply for a job;[sound:NewEnglishFileIntHU410949A.mp3];X;5C
410950;építészet ;architecture;[sound:NewEnglishFileIntHU410950A.mp3];X;5C
410951;főnök ;boss;[sound:NewEnglishFileIntHU410951A.mp3];X;5C
410952;odaadó, gondoskodó ;caring;[sound:NewEnglishFileIntHU410952A.mp3];X;5C
410953;kihívás  (n);challenge;[sound:NewEnglishFileIntHU410953A.mp3];X;5C
410954;bűnöző ;criminal;[sound:NewEnglishFileIntHU410954A.mp3];X;5C
410955;önéletrajz ;CV;[sound:NewEnglishFileIntHU410955A.mp3];X;5C
410956;túlórázik ;do overtime;[sound:NewEnglishFileIntHU410956A.mp3];X;5C
410957;választás ;election;[sound:NewEnglishFileIntHU410957A.mp3];X;5C
410958;alkalmazott ;employee;[sound:NewEnglishFileIntHU410958A.mp3];X;5C
410959;mérnöki tudományok ;engineering;[sound:NewEnglishFileIntHU410959A.mp3];X;5C
410960;megkap egy állást ;get a job;[sound:NewEnglishFileIntHU410960A.mp3];X;5C
410961;improvizál, rögtönöz ;improvise;[sound:NewEnglishFileIntHU410961A.mp3];X;5C
410962;ösztön ;instinct;[sound:NewEnglishFileIntHU410962A.mp3];X;5C
410963;felvételi beszélgetés, állás interjú  ;interview;[sound:NewEnglishFileIntHU410963A.mp3];X;5C
410964;optimista ;optimistic;[sound:NewEnglishFileIntHU410964A.mp3];X;5C
410965;meggyőz, rábeszél vkit vmire ;persuade somebody to so something;[sound:NewEnglishFileIntHU410965A.mp3];X;5C
410966;politika  (pl n);politics ;[sound:NewEnglishFileIntHU410966A.mp3];X;5C
410967;szakember, profi  (n);professional;[sound:NewEnglishFileIntHU410967A.mp3];X;5C
410968;előléptetett  (adj);promoted;[sound:NewEnglishFileIntHU410968A.mp3];X;5C
410969;(könyv)kiadás ;publishing;[sound:NewEnglishFileIntHU410969A.mp3];X;5C
410970;megbüntet ;punish;[sound:NewEnglishFileIntHU410970A.mp3];X;5C
410971;kirúgták  (adj);sacked;[sound:NewEnglishFileIntHU410971A.mp3];X;5C
410972;fizetés ;salary;[sound:NewEnglishFileIntHU410972A.mp3];X;5C
410973;ráz  (v);shake;[sound:NewEnglishFileIntHU410973A.mp3];X;5C
410974;térbeli ;spatial;[sound:NewEnglishFileIntHU410974A.mp3];X;5C
410975;részvénypiac ;stock market;[sound:NewEnglishFileIntHU410975A.mp3];X;5C
410976;csapat ;team;[sound:NewEnglishFileIntHU410976A.mp3];X;5C
410977;elméleti ;theoretical;[sound:NewEnglishFileIntHU410977A.mp3];X;5C
410978;kemény, nehéz ;tough;[sound:NewEnglishFileIntHU410978A.mp3];X;5C
410979;munkanélküli ;unemployed;[sound:NewEnglishFileIntHU410979A.mp3];X;5C
410980;Vásárlás ;Shopping;[sound:NewEnglishFileIntHU410980A.mp3];X;6A
410981;pékség (üzlet) ;baker’s;[sound:NewEnglishFileIntHU410981A.mp3];X;6A
410982;alkalmi vétel ;bargain;[sound:NewEnglishFileIntHU410982A.mp3];X;6A
410983;kosár ;basket;[sound:NewEnglishFileIntHU410983A.mp3];X;6A
410984;könyvesbolt ;bookshop;[sound:NewEnglishFileIntHU410984A.mp3];X;6A
410985;hentes (üzlet) ;butcher’s;[sound:NewEnglishFileIntHU410985A.mp3];X;6A
410986;hitelre vásárol ;buy on credit;[sound:NewEnglishFileIntHU410986A.mp3];X;6A
410987;online (interneten keresztül) vásárol ;buy online;[sound:NewEnglishFileIntHU410987A.mp3];X;6A
410988;illatszerbolt ;chemist’s;[sound:NewEnglishFileIntHU410988A.mp3];X;6A
410989;reklamál ;complain;[sound:NewEnglishFileIntHU410989A.mp3];X;6A
410990;vásárló ;customer;[sound:NewEnglishFileIntHU410990A.mp3];X;6A
410991;áruház ;department store;[sound:NewEnglishFileIntHU410991A.mp3];X;6A
410992;árleszállítás ;discount;[sound:NewEnglishFileIntHU410992A.mp3];X;6A
410993;Csak körülnézek. ;I’m just looking;[sound:NewEnglishFileIntHU410993A.mp3];X;6A
410994;bevásárló központ ;mall;[sound:NewEnglishFileIntHU410994A.mp3];X;6A
410995;üzletvezető ;manager;[sound:NewEnglishFileIntHU410995A.mp3];X;6A
410996;hírlapárus ;newsagent’s;[sound:NewEnglishFileIntHU410996A.mp3];X;6A
410997;ÁFÁ-t fizet ;pay VAT;[sound:NewEnglishFileIntHU410997A.mp3];X;6A
410998;gyógyszertár, patika ;pharmacy;[sound:NewEnglishFileIntHU410998A.mp3];X;6A
410999;sor  (n);queue;[sound:NewEnglishFileIntHU410999A.mp3];X;6A
411000;blokk, nyugta ;receipt;[sound:NewEnglishFileIntHU411000A.mp3];X;6A
411001;visszatérítés, az ár visszafizetése ;refund;[sound:NewEnglishFileIntHU411001A.mp3];X;6A
411002;kiárusítás, leárazás  (pl n);sales;[sound:NewEnglishFileIntHU411002A.mp3];X;6A
411003;elad, árusít ;sell;[sound:NewEnglishFileIntHU411003A.mp3];X;6A
411004;cipőbolt ;shoe shop;[sound:NewEnglishFileIntHU411004A.mp3];X;6A
411005;bolti eladó ;shop assistant;[sound:NewEnglishFileIntHU411005A.mp3];X;6A
411006;kirakat ;shop window;[sound:NewEnglishFileIntHU411006A.mp3];X;6A
411007;bevásárlóközpont ;shopping centre;[sound:NewEnglishFileIntHU411007A.mp3];X;6A
411008;papír-írószer bolt ;stationer’s;[sound:NewEnglishFileIntHU411008A.mp3];X;6A
411009;piac ;street market;[sound:NewEnglishFileIntHU411009A.mp3];X;6A
411010;szupermarket ;supermarket;[sound:NewEnglishFileIntHU411010A.mp3];X;6A
411011;kassza  (n);till;[sound:NewEnglishFileIntHU411011A.mp3];X;6A
411012;utazási iroda ;travel agent’s;[sound:NewEnglishFileIntHU411012A.mp3];X;6A
411013;bevásárló kocsi ;trolley;[sound:NewEnglishFileIntHU411013A.mp3];X;6A
411014;felpróbál vmit ;try something on;[sound:NewEnglishFileIntHU411014A.mp3];X;6A
411015;ág ;branch;[sound:NewEnglishFileIntHU411015A.mp3];X;6A
411016;kártérítés, kárpótlás ;compensation;[sound:NewEnglishFileIntHU411016A.mp3];X;6A
411017;panasz, reklamáció ;complaint;[sound:NewEnglishFileIntHU411017A.mp3];X;6A
411018;szállít ;deliver;[sound:NewEnglishFileIntHU411018A.mp3];X;6A
411019;áruk  (pl n);goods;[sound:NewEnglishFileIntHU411019A.mp3];X;6A
411020;garancia ;guarantee;[sound:NewEnglishFileIntHU411020A.mp3];X;6A
411021;készleten ;in stock;[sound:NewEnglishFileIntHU411021A.mp3];X;6A
411022;hordozható számítógép, laptop ;laptop (computer);[sound:NewEnglishFileIntHU411022A.mp3];X;6A
411023;elavult, lejárt ;out of date;[sound:NewEnglishFileIntHU411023A.mp3];X;6A
411024;személyzet ;staff;[sound:NewEnglishFileIntHU411024A.mp3];X;6A
411025;érv ;argument;[sound:NewEnglishFileIntHU411025A.mp3];X;6A
411026;számla ;bill;[sound:NewEnglishFileIntHU411026A.mp3];X;6A
411027;kárpótol vmiért ;compensate (for something);[sound:NewEnglishFileIntHU411027A.mp3];X;6A
411028;házhozszállítás ;delivery;[sound:NewEnglishFileIntHU411028A.mp3];X;6A
411029;diagnosztizál, meghatároz, megállapít  (v);diagnose;[sound:NewEnglishFileIntHU411029A.mp3];X;6A
411030;szerencsére, szerencsésen ;luckily;[sound:NewEnglishFileIntHU411030A.mp3];X;6A
411031;rendel, megrendel  (v);order;[sound:NewEnglishFileIntHU411031A.mp3];X;6A
411032;kiváló, kiemelkedő ;outstanding;[sound:NewEnglishFileIntHU411032A.mp3];X;6A
411033;recepciós ;receptionist;[sound:NewEnglishFileIntHU411033A.mp3];X;6A
411034;lefoglal  (v);reserve ;[sound:NewEnglishFileIntHU411034A.mp3];X;6A
411035;kiskereskedő ;retailer;[sound:NewEnglishFileIntHU411035A.mp3];X;6A
411036;a királyi család tagja ;royalty;[sound:NewEnglishFileIntHU411036A.mp3];X;6A
411037;kielégítő, megfelelő ;satisfactory;[sound:NewEnglishFileIntHU411037A.mp3];X;6A
411038;szolgáltatás ;service;[sound:NewEnglishFileIntHU411038A.mp3];X;6A
411039;szoftver ;software;[sound:NewEnglishFileIntHU411039A.mp3];X;6A
411040;Mozi ;Cinema;[sound:NewEnglishFileIntHU411040A.mp3];X;6B
411041;akciófilm ;action film;[sound:NewEnglishFileIntHU411041A.mp3];X;6B
411042;közönség ;audience;[sound:NewEnglishFileIntHU411042A.mp3];X;6B
411043;vmi alapján ;based on;[sound:NewEnglishFileIntHU411043A.mp3];X;6B
411044;szereposztás ;cast;[sound:NewEnglishFileIntHU411044A.mp3];X;6B
411045;vígjáték ;comedy;[sound:NewEnglishFileIntHU411045A.mp3];X;6B
411046;rendez  (v);direct;[sound:NewEnglishFileIntHU411046A.mp3];X;6B
411047;rendező ;director;[sound:NewEnglishFileIntHU411047A.mp3];X;6B
411048;szinkronizál ;dub;[sound:NewEnglishFileIntHU411048A.mp3];X;6B
411049;extra ;extra;[sound:NewEnglishFileIntHU411049A.mp3];X;6B
411050;horrorfilm ;horror film;[sound:NewEnglishFileIntHU411050A.mp3];X;6B
411051;musical ;musical;[sound:NewEnglishFileIntHU411051A.mp3];X;6B
411052;külső helyszínen (nem stúdióban) ;on location;[sound:NewEnglishFileIntHU411052A.mp3];X;6B
411053;eljátszani a szerepet ;play the part;[sound:NewEnglishFileIntHU411053A.mp3];X;6B
411054;cselekmény ;plot;[sound:NewEnglishFileIntHU411054A.mp3];X;6B
411055;jelenet ;scene;[sound:NewEnglishFileIntHU411055A.mp3];X;6B
411056;sci-fi, tudományos-fantasztikus ;science fiction;[sound:NewEnglishFileIntHU411056A.mp3];X;6B
411057;forgatókönyv ;script;[sound:NewEnglishFileIntHU411057A.mp3];X;6B
411058;folytatás ;sequel;[sound:NewEnglishFileIntHU411058A.mp3];X;6B
411059;díszlet ;set;[sound:NewEnglishFileIntHU411059A.mp3];X;6B
411060;filmet forgat ;shoot a film;[sound:NewEnglishFileIntHU411060A.mp3];X;6B
411061;filmzene ;soundtrack;[sound:NewEnglishFileIntHU411061A.mp3];X;6B
411062;speciális effektek ;special effects;[sound:NewEnglishFileIntHU411062A.mp3];X;6B
411063;sztár ;star;[sound:NewEnglishFileIntHU411063A.mp3];X;6B
411064;felirat (filmen) ;subtitles;[sound:NewEnglishFileIntHU411064A.mp3];X;6B
411065;thriller, izgalmas olvasmány ;thriller;[sound:NewEnglishFileIntHU411065A.mp3];X;6B
411066;western ;western;[sound:NewEnglishFileIntHU411066A.mp3];X;6B
411067;lélegzetelállító ;breathtaking;[sound:NewEnglishFileIntHU411067A.mp3];X;6B
411068;elpusztít, lerombol, tönkretesz ;destroy;[sound:NewEnglishFileIntHU411068A.mp3];X;6B
411069;filmstáb ;film crew;[sound:NewEnglishFileIntHU411069A.mp3];X;6B
411070;forgatási helyszín ;film set;[sound:NewEnglishFileIntHU411070A.mp3];X;6B
411071;vezetett túra, kirándulás ;guided tour;[sound:NewEnglishFileIntHU411071A.mp3];X;6B
411072;tolmács ;interpreter;[sound:NewEnglishFileIntHU411072A.mp3];X;6B
411073;nagyszerű, gyönyörű, csodálatos ;magnificent;[sound:NewEnglishFileIntHU411073A.mp3];X;6B
411074;rémálom ;nightmare;[sound:NewEnglishFileIntHU411074A.mp3];X;6B
411075;eredeti helyszínen forgatott ;filmed on location;[sound:NewEnglishFileIntHU411075A.mp3];X;6B
411076;felejthetetlen ;unforgettable;[sound:NewEnglishFileIntHU411076A.mp3];X;6B
411077;harctér ;battlefield;[sound:NewEnglishFileIntHU411077A.mp3];X;6B
411078;bátorság ;courage;[sound:NewEnglishFileIntHU411078A.mp3];X;6B
411079;úticél ;destination;[sound:NewEnglishFileIntHU411079A.mp3];X;6B
411080;katasztrófa ;disaster;[sound:NewEnglishFileIntHU411080A.mp3];X;6B
411081;például ;for instance;[sound:NewEnglishFileIntHU411081A.mp3];X;6B
411082;vezetett, irányított (adj);guided;[sound:NewEnglishFileIntHU411082A.mp3];X;6B
411083;lenyűgözött  (adj);impressed;[sound:NewEnglishFileIntHU411083A.mp3];X;6B
411084;utasítás, instrukció ;instruction;[sound:NewEnglishFileIntHU411084A.mp3];X;6B
411085;tolmácsol ;interpret;[sound:NewEnglishFileIntHU411085A.mp3];X;6B
411086;folytat vmit ;keep doing something;[sound:NewEnglishFileIntHU411086A.mp3];X;6B
411087;remekmű, mestermunka ;masterpiece;[sound:NewEnglishFileIntHU411087A.mp3];X;6B
411088;cél ;objective;[sound:NewEnglishFileIntHU411088A.mp3];X;6B
411089;csomagol  (v);pack;[sound:NewEnglishFileIntHU411089A.mp3];X;6B
411090;újjáépít ;rebuild;[sound:NewEnglishFileIntHU411090A.mp3];X;6B
411091;kicserél, helyettesít ;replace;[sound:NewEnglishFileIntHU411091A.mp3];X;6B
411092;látvány ;scenery;[sound:NewEnglishFileIntHU411092A.mp3];X;6B
411093;aláír  (v);sign;[sound:NewEnglishFileIntHU411093A.mp3];X;6B
411094;beszéd ;speech;[sound:NewEnglishFileIntHU411094A.mp3];X;6B
411095;alkalmas, megfelelő ;suitable;[sound:NewEnglishFileIntHU411095A.mp3];X;6B
411096;fordít, lefordít ;translate;[sound:NewEnglishFileIntHU411096A.mp3];X;6B
411097;trilógia ;trilogy;[sound:NewEnglishFileIntHU411097A.mp3];X;6B
411098;lakatlan ;uninhabited;[sound:NewEnglishFileIntHU411098A.mp3];X;6B
411099;választás, választási lehetőség ;choice;[sound:NewEnglishFileIntHU411099A.mp3];X;6C
411100;éhség ;hunger;[sound:NewEnglishFileIntHU411100A.mp3];X;6C
411101;sértés  (n);insult;[sound:NewEnglishFileIntHU411101A.mp3];X;6C
411102;igazság ;justice;[sound:NewEnglishFileIntHU411102A.mp3];X;6C
411103;szegénység ;poverty;[sound:NewEnglishFileIntHU411103A.mp3];X;6C
411104;rasszista, fajgyűlölő ;racist;[sound:NewEnglishFileIntHU411104A.mp3];X;6C
411105;pénzt szerez, gyűjt ;raise money;[sound:NewEnglishFileIntHU411105A.mp3];X;6C
411106;menekült ;refugee;[sound:NewEnglishFileIntHU411106A.mp3];X;6C
411107;státusz ;status;[sound:NewEnglishFileIntHU411107A.mp3];X;6C
411108;elviselhetetlen ;unbearable;[sound:NewEnglishFileIntHU411108A.mp3];X;6C
411109;csodál vkit ;admire somebody;[sound:NewEnglishFileIntHU411109A.mp3];X;6C
411110;életben lévő, élő ;alive ;[sound:NewEnglishFileIntHU411110A.mp3];X;6C
411111;asztma ;asthma;[sound:NewEnglishFileIntHU411111A.mp3];X;6C
411112;díj, jutalom, kitüntetés  (n);award;[sound:NewEnglishFileIntHU411112A.mp3];X;6C
411113;tartozik vhova, vkihez ;belong;[sound:NewEnglishFileIntHU411113A.mp3];X;6C
411114;halott, holt ;dead ;[sound:NewEnglishFileIntHU411114A.mp3];X;6C
411115;demokratikus ;democratic;[sound:NewEnglishFileIntHU411115A.mp3];X;6C
411116;elegáns ;elegant;[sound:NewEnglishFileIntHU411116A.mp3];X;6C
411117;alapítvány ;foundation;[sound:NewEnglishFileIntHU411117A.mp3];X;6C
411118;hős ;hero;[sound:NewEnglishFileIntHU411118A.mp3];X;6C
411119;tisztelet  (n);honour;[sound:NewEnglishFileIntHU411119A.mp3];X;6C
411120;bálvány ;icon;[sound:NewEnglishFileIntHU411120A.mp3];X;6C
411121;betegség ;illness;[sound:NewEnglishFileIntHU411121A.mp3];X;6C
411122;megihlet, ösztönöz, inspirál ;inspire;[sound:NewEnglishFileIntHU411122A.mp3];X;6C
411123;megsért, sérteget  (v);insult;[sound:NewEnglishFileIntHU411123A.mp3];X;6C
411124;törvény ;law;[sound:NewEnglishFileIntHU411124A.mp3];X;6C
411125;ügy  (n);matter;[sound:NewEnglishFileIntHU411125A.mp3];X;6C
411126;gyógyszer ;medicine;[sound:NewEnglishFileIntHU411126A.mp3];X;6C
411127;becenév ;nickname;[sound:NewEnglishFileIntHU411127A.mp3];X;6C
411128;egyébként ;otherwise;[sound:NewEnglishFileIntHU411128A.mp3];X;6C
411129;penny (1/100 font) ;penny;[sound:NewEnglishFileIntHU411129A.mp3];X;6C
411130;poszter, plakát ;poster;[sound:NewEnglishFileIntHU411130A.mp3];X;6C
411131;díj, jutalom ;prize;[sound:NewEnglishFileIntHU411131A.mp3];X;6C
411132;rasszizmus, fajgyűlölet ;racism;[sound:NewEnglishFileIntHU411132A.mp3];X;6C
411133;kirúg vkit  (v);sack;[sound:NewEnglishFileIntHU411133A.mp3];X;6C
411134;sztár ;star;[sound:NewEnglishFileIntHU411134A.mp3];X;6C
411135;fáradhatatlanul ;tirelessly;[sound:NewEnglishFileIntHU411135A.mp3];X;6C
411136;beolt ;vaccinate;[sound:NewEnglishFileIntHU411136A.mp3];X;6C
411137;tűnődik  (v);wonder ;[sound:NewEnglishFileIntHU411137A.mp3];X;6C
411138;elér (pl. célt) ;achieve (a goal);[sound:NewEnglishFileIntHU411138A.mp3];X;7A
411139;nekimegy vminek ;bump into something ;[sound:NewEnglishFileIntHU411139A.mp3];X;7A
411140;fedélzeti személyzet ;cabin crew;[sound:NewEnglishFileIntHU411140A.mp3];X;7A
411141;meggyőz vkit ;convince;[sound:NewEnglishFileIntHU411141A.mp3];X;7A
411142;elalszik ;fall asleep;[sound:NewEnglishFileIntHU411142A.mp3];X;7A
411143;szívroham ;heart attack;[sound:NewEnglishFileIntHU411143A.mp3];X;7A
411144;ösztön ;instinct;[sound:NewEnglishFileIntHU411144A.mp3];X;7A
411145;hiányzik neki vki ;miss somebody;[sound:NewEnglishFileIntHU411145A.mp3];X;7A
411146;megnyom (pl. egy gombot) ;press (a button);[sound:NewEnglishFileIntHU411146A.mp3];X;7A
411147;változik, különbözik ;vary;[sound:NewEnglishFileIntHU411147A.mp3];X;7A
411148;lefoglal vmit ;book something;[sound:NewEnglishFileIntHU411148A.mp3];X;7A
411149;kardiológus ;cardiologist;[sound:NewEnglishFileIntHU411149A.mp3];X;7A
411150;óvatos ;careful;[sound:NewEnglishFileIntHU411150A.mp3];X;7A
411151;felelőtlen ;careless;[sound:NewEnglishFileIntHU411151A.mp3];X;7A
411152;elkövet ;commit;[sound:NewEnglishFileIntHU411152A.mp3];X;7A
411153;dobókocka ;dice;[sound:NewEnglishFileIntHU411153A.mp3];X;7A
411154;erőfeszítés, fáradozás ;effort;[sound:NewEnglishFileIntHU411154A.mp3];X;7A
411155;vészhelyzet ;emergency;[sound:NewEnglishFileIntHU411155A.mp3];X;7A
411156;eljegyzés ;engagement;[sound:NewEnglishFileIntHU411156A.mp3];X;7A
411157;vőlegény ;fiancé;[sound:NewEnglishFileIntHU411157A.mp3];X;7A
411158;szerencsés ;fortunate;[sound:NewEnglishFileIntHU411158A.mp3];X;7A
411159;eredeti ;genuine;[sound:NewEnglishFileIntHU411159A.mp3];X;7A
411160;ironikus ;ironic;[sound:NewEnglishFileIntHU411160A.mp3];X;7A
411161;hátrahagy ;leave behind;[sound:NewEnglishFileIntHU411161A.mp3];X;7A
411162;lista  (n);list;[sound:NewEnglishFileIntHU411162A.mp3];X;7A
411163;szerencse ;luck;[sound:NewEnglishFileIntHU411163A.mp3];X;7A
411164;szerencsés ;lucky;[sound:NewEnglishFileIntHU411164A.mp3];X;7A
411165;észrevesz, rájön ;realize;[sound:NewEnglishFileIntHU411165A.mp3];X;7A
411166;rutin ;routine;[sound:NewEnglishFileIntHU411166A.mp3];X;7A
411167;rohanás, tolongás  (n);rush;[sound:NewEnglishFileIntHU411167A.mp3];X;7A
411168;sikít  (v);scream;[sound:NewEnglishFileIntHU411168A.mp3];X;7A
411169;tűnik, látszik ;seem;[sound:NewEnglishFileIntHU411169A.mp3];X;7A
411170;megoldás ;solution;[sound:NewEnglishFileIntHU411170A.mp3];X;7A
411171;megold egy problémát ;solve a problem;[sound:NewEnglishFileIntHU411171A.mp3];X;7A
411172;meglepetés  (n);surprise;[sound:NewEnglishFileIntHU411172A.mp3];X;7A
411173;módszer ;technique;[sound:NewEnglishFileIntHU411173A.mp3];X;7A
411174;repülőtér(i terminál) ;terminal;[sound:NewEnglishFileIntHU411174A.mp3];X;7A
411175;szerencsétlen, sajnálatos ;unfortunate;[sound:NewEnglishFileIntHU411175A.mp3];X;7A
411176;szerencsétlen, szerencsétlenséget hozó ;unlucky;[sound:NewEnglishFileIntHU411176A.mp3];X;7A
411177;bizonytalan, pontatlan ;vague;[sound:NewEnglishFileIntHU411177A.mp3];X;7A
411178;esküvő ;wedding;[sound:NewEnglishFileIntHU411178A.mp3];X;7A
411179;félelem  (n);fear;[sound:NewEnglishFileIntHU411179A.mp3];X;7B
411180;képzeletbeli, kitalált ;fictional;[sound:NewEnglishFileIntHU411180A.mp3];X;7B
411181;ködös ;foggy;[sound:NewEnglishFileIntHU411181A.mp3];X;7B
411182;ártatlan ;innocent;[sound:NewEnglishFileIntHU411182A.mp3];X;7B
411183;gyilkos ;murderer;[sound:NewEnglishFileIntHU411183A.mp3];X;7B
411184;pánik  (n);panic;[sound:NewEnglishFileIntHU411184A.mp3];X;7B
411185;bizonyít, bebizonyít ;prove;[sound:NewEnglishFileIntHU411185A.mp3];X;7B
411186;gyanúsított  (n);suspect ;[sound:NewEnglishFileIntHU411186A.mp3];X;7B
411187;elmélet ;theory;[sound:NewEnglishFileIntHU411187A.mp3];X;7B
411188;áldozat ;victim;[sound:NewEnglishFileIntHU411188A.mp3];X;7B
411189;beismer, bevall ;admit;[sound:NewEnglishFileIntHU411189A.mp3];X;7B
411190;munkatárs, üzlettárs ;associate;[sound:NewEnglishFileIntHU411190A.mp3];X;7B
411191;brutális, kegyetlen ;brutal;[sound:NewEnglishFileIntHU411191A.mp3];X;7B
411192;évszázad ;century;[sound:NewEnglishFileIntHU411192A.mp3];X;7B
411193;nyomozó, detektív ;detective;[sound:NewEnglishFileIntHU411193A.mp3];X;7B
411194;DNS ;DNA;[sound:NewEnglishFileIntHU411194A.mp3];X;7B
411195;lebilincselt, elbűvölt  (adj);fascinated;[sound:NewEnglishFileIntHU411195A.mp3];X;7B
411196;homlok ;forehead;[sound:NewEnglishFileIntHU411196A.mp3];X;7B
411197;keresztszülő ;godparent;[sound:NewEnglishFileIntHU411197A.mp3];X;7B
411198;hihetetlen ;incredible;[sound:NewEnglishFileIntHU411198A.mp3];X;7B
411199;lakos, lakó ;inhabitant;[sound:NewEnglishFileIntHU411199A.mp3];X;7B
411200;kicsúfol, kinevet, kifiguráz vkit ;make fun of somebody;[sound:NewEnglishFileIntHU411200A.mp3];X;7B
411201;kereskedő ;merchant;[sound:NewEnglishFileIntHU411201A.mp3];X;7B
411202;gyilkosság  (n);murder ;[sound:NewEnglishFileIntHU411202A.mp3];X;7B
411203;rejtély ;mystery;[sound:NewEnglishFileIntHU411203A.mp3];X;7B
411204;bólint ;nod;[sound:NewEnglishFileIntHU411204A.mp3];X;7B
411205;emelkedik ;rise;[sound:NewEnglishFileIntHU411205A.mp3];X;7B
411206;rablás ;robbery;[sound:NewEnglishFileIntHU411206A.mp3];X;7B
411207;dörzsöl ;rub;[sound:NewEnglishFileIntHU411207A.mp3];X;7B
411208;gúny ;sarcasm;[sound:NewEnglishFileIntHU411208A.mp3];X;7B
411209;jelzés ;signal;[sound:NewEnglishFileIntHU411209A.mp3];X;7B
411210;tanú ;witness;[sound:NewEnglishFileIntHU411210A.mp3];X;7B
411211;Többszavas igék ;Phrasal verbs;[sound:NewEnglishFileIntHU411211A.mp3];X;7C
411212;kér vmit ;ask for something;[sound:NewEnglishFileIntHU411212A.mp3];X;7C
411213;szakít vkivel ;break up with somebody;[sound:NewEnglishFileIntHU411213A.mp3];X;7C
411214;nekimegy vminek ;bump into something;[sound:NewEnglishFileIntHU411214A.mp3];X;7C
411215;váratlanul összefut vkivel ;bump into somebody;[sound:NewEnglishFileIntHU411215A.mp3];X;7C
411216;visszahív vkit ;call back;[sound:NewEnglishFileIntHU411216A.mp3];X;7C
411217;megnyugszik / megnyugtat vkit ;calm down ;[sound:NewEnglishFileIntHU411217A.mp3];X;7C
411218;folytat vmit ;carry on;[sound:NewEnglishFileIntHU411218A.mp3];X;7C
411219;bejelentkezik vhová ;check in;[sound:NewEnglishFileIntHU411219A.mp3];X;7C
411220;begombol vmit, felhúzza a sliccét ;do up;[sound:NewEnglishFileIntHU411220A.mp3];X;7C
411221;étteremben étkezik ;eat out;[sound:NewEnglishFileIntHU411221A.mp3];X;7C
411222;kiderít, megtud vmit ;find out;[sound:NewEnglishFileIntHU411222A.mp3];X;7C
411223;visszatér, hazatér ;get back;[sound:NewEnglishFileIntHU411223A.mp3];X;7C
411224;kijön vkivel ;get on with;[sound:NewEnglishFileIntHU411224A.mp3];X;7C
411225;elajándékoz ;give away;[sound:NewEnglishFileIntHU411225A.mp3];X;7C
411226;felhagy vmivel / felad vmit ;give up;[sound:NewEnglishFileIntHU411226A.mp3];X;7C
411227;jár vkivel ;go out (with);[sound:NewEnglishFileIntHU411227A.mp3];X;7C
411228;felnő ;grow up;[sound:NewEnglishFileIntHU411228A.mp3];X;7C
411229;leteszi a kagylót ;hang up;[sound:NewEnglishFileIntHU411229A.mp3];X;7C
411230;vigyáz vkire ;look after;[sound:NewEnglishFileIntHU411230A.mp3];X;7C
411231;vár vmit ;look forward to;[sound:NewEnglishFileIntHU411231A.mp3];X;7C
411232;vigyáz (óvatos) ;look out;[sound:NewEnglishFileIntHU411232A.mp3];X;7C
411233;átváltoztat vkit / vmit ;make into;[sound:NewEnglishFileIntHU411233A.mp3];X;7C
411234;kitalál, kiagyal vmit ;make up;[sound:NewEnglishFileIntHU411234A.mp3];X;7C
411235;meghal, elhuny ;pass away;[sound:NewEnglishFileIntHU411235A.mp3];X;7C
411236;érte megy, felvesz vkit (autóval) ;pick somebody up;[sound:NewEnglishFileIntHU411236A.mp3];X;7C
411237;felvesz, összeszed vmit ;pick something up;[sound:NewEnglishFileIntHU411237A.mp3];X;7C
411238;csatlakoztat, bedug ;plug in;[sound:NewEnglishFileIntHU411238A.mp3];X;7C
411239;mindent elad, kiárusít ;sell out;[sound:NewEnglishFileIntHU411239A.mp3];X;7C
411240;elindul ;set off;[sound:NewEnglishFileIntHU411240A.mp3];X;7C
411241;alapít, létesít, létrehoz ;set up;[sound:NewEnglishFileIntHU411241A.mp3];X;7C
411242;lassít, lelassul ;slow down;[sound:NewEnglishFileIntHU411242A.mp3];X;7C
411243;megold, rendez, elintéz ;sort out;[sound:NewEnglishFileIntHU411243A.mp3];X;7C
411244;kikapcsol ;switch off;[sound:NewEnglishFileIntHU411244A.mp3];X;7C
411245;visszavisz, visszavon ;take back;[sound:NewEnglishFileIntHU411245A.mp3];X;7C
411246;felszáll ;take off;[sound:NewEnglishFileIntHU411246A.mp3];X;7C
411247;kivesz (pénzt a bankból) ;take out;[sound:NewEnglishFileIntHU411247A.mp3];X;7C
411248;belefog, belekezd vmibe ;take up;[sound:NewEnglishFileIntHU411248A.mp3];X;7C
411249;eldob vmit ;throw something away;[sound:NewEnglishFileIntHU411249A.mp3];X;7C
411250;lehalkít  ;turn down;[sound:NewEnglishFileIntHU411250A.mp3];X;7C
411251;bekapcsol ;turn on;[sound:NewEnglishFileIntHU411251A.mp3];X;7C
